"Address","Price","Beds","Baths","SQFT","Lat","Lon","Pets","Desc","Link","Scrape_Date","Scrape_Zip"
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","1042","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","939","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","999","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","909","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","1002","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","955","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","953","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","966","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","994","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","1070","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","949","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
"345 Harrison Ave, Boston, MA 02118","N/A","2","2","967","42.345216","-71.064448","Cats Allowed; Dogs Allowed","345 Harrison Apartments feature quartz countertops, stainless steel appliances, and wood plank flooring. Select apartments feature magnificent Downtown and Back Bay views. Residents are invited to enjoy the convenient on-site amenities including a resort-style pool, two-story fitness center complete with a yoga room, and a Sky Deck with breathtaking views. Living in the South End provides convenient access to the best of Boston. Come see these brand-new South End apartments for yourself by scheduling an appointment today.",3,2018-11-09 14:59:50,1
